32.2574917214671 26.9565551564863 31.2238640243462 31.7733917431657 30.7009153188598 27.6685850562286 26.2122968169278 27.1289292373628
30.6234675114438 31.3832876762032 30.3494717473883 35.5136778477896 43.7742627968538 29.5041549616175 36.0236208521646 33.5051795461827
27.1971033220165 32.6582013397571 36.1008710402839 28.5012454553944 31.664008435787 23.7825016788241 33.2283739842978 30.8195578663774
25.8490217151398 32.6570376066976 30.4235826425481 29.6998650256183 31.2446366521087 27.7502319492273 33.1467277564117 32.9951463110929
31.9151619260549 26.143511228033 23.2627906777647 30.7460080222197 29.2885156324783 28.6796593842048 35.7590116186271 29.7111011560802
31.9448144538671 33.930680978344 29.5520026015071 31.6644352852937 28.9922510090692 26.0134914126923 30.079175508176 29.1232542459147
37.920594727092 23.9453294587627 37.6000048523853 37.2461513848351 32.626929682097 24.5569226400994 32.6226389588967 31.5552812490049
30.7099083490361 29.332941050398 31.1793620899395 31.2064339049311 30.3176212487732 28.5936748106252 27.6183948392444 34.7876545609979
31.461864891796 30.1547700742106 30.873659073883 29.2872330382738 32.8428173759174 30.9098973474323 27.82495590578 27.0586953858169
29.7048728087731 27.2491096880488 30.9964519360906 27.2935265681799 33.5754509026537 30.95142758258 27.6662519722354 31.8426341509571
32.0389486822965 27.6740198918284 36.0813849587689 25.9740182979145 34.5676151020783 25.3102310366874 38.5218020054716 27.6545262406004
28.8784221480607 37.7743266197364 27.161976289094 25.8229765285945 25.2001569532114 28.4924147568644 31.1118829141475 30.7029632102278
25.2491536053814 31.4057662855554 29.0061787722503 32.3043657413514 31.7825636166199 33.4218570054987 27.9490572326944 31.2209246758564
27.1023284945576 30.1517789981674 31.0709499215955 34.2219896181396 25.615367954888 30.0957983790378 31.5188901632075 33.8118325957834
31.0929118382894 28.3161131846152 32.516319595608 24.4527035070992 29.6623733135229 29.549134551518 25.8421115868972 22.3594277157218
26.7497525635326 38.1807384968955 34.282128674564 30.3875856595665 28.6188531575407 26.4214307817744 32.140843479135 36.107193551292
30.3134868873175 33.253115485673 29.4799166048541 30.3248298370131 31.6915610325069 33.1918753767914 35.18973904486 28.6021730375783
29.9671469355512 30.7377399995704 31.6319850628789 29.4656588991168 31.270610599616 28.8401766154704 30.1692062919327 32.248649619092
32.1784468377534 31.422982787785 31.389329090879 21.2970334731053 32.0083178923988 26.3553756169852 35.2220725586987 33.3949648457608
32.0458777381362 31.9888325259744 37.6906331375979 27.9912562553532 32.0486079385703 30.3324750642756 44.8744314459767 30.3460787472602
27.3866088268487 34.1995470737659 27.3679660661886 29.4938519263239 32.5773219156598 27.1436702535895 26.8344484705338 31.8687095099265
38.405386974749 32.5399715459896 37.0101139284476 29.1700326335701 34.7981588137854 30.7850689566285 26.0326746279431 26.5117741602607
30.7054540242932 35.5470243469513 30.7592623689658 37.4033621439838 31.1799366177039 30.9924175758208 29.837521663033 28.7017657802798
30.8522485605871 25.9927222681303 36.3718802266549 30.080993817482 36.2400188235623 26.9299210358957 28.4042104129362 32.0397192469464
28.8190066601084 28.2820603010132 32.5930619661809 31.1432883503639 29.0657539914396 28.9817705045497 33.2952549372645 26.8952780882327
28.397699406499 28.0427543892066 27.7425570638009 31.369434577533 31.5633188719653 31.2199740618363 37.273915721859 35.6173845885374
25.7456449595779 41.6253466482957 30.5199476899921 27.3800819752721 27.4043857297369 30.8904846045997 31.7353154177967 30.8242496977773
29.438525534277 30.6316871552397 31.1215514486051 29.769856484266 34.2340884928398 28.2534896284274 28.2553487926569 37.4458751006677
30.2226937576351 29.4346390210404 32.305869817925 32.334715951165 28.9424921022481 32.2346168365043 27.4599082932868 22.8002999208522
27.8033946764647 31.7135755149102 25.4020961648205 28.6072215794922 30.0604497981953 30.0004390136371 33.2338377610498 30.7717726425307
36.7668099196148 31.6951988067235 37.4849306237217 35.3139097307301 39.0514662411095 28.8763696782615 29.816146337423 25.4397153791984
32.8076088034993 33.1511710445771 36.9228465862083 34.7342238350915 21.0968845083695 21.7109016885811 28.4923309750395 22.9767771563926
36.3460760434572 22.6471054541401 26.9446369466852 25.2209223840834 22.0519213312238 39.4885515183686 32.1822075151739 28.6583777975676
35.7310454340608 30.6532734362468 25.2949084331222 38.5546923262648 36.7664171436655 39.16601665904 26.3390353431647 38.998921104188
29.813974123513 36.051797511198 21.8719549514274 29.460842072157 21.7191288648303 26.0432779411675 23.1657460736494 33.6626114694951
28.1349488848009 22.2768706864559 26.770310963114 37.0722605085493 36.8501530209038 30.9219181810302 31.2001467406065 20.9966450587541
21.5277819010898 27.2604338920727 39.3550978494076 21.4634357244018 23.9111947033655 38.1154246970735 21.1090728293649 34.9225150101976
34.8462928074883 21.8155181744605 33.6611762020304 37.8998891362951 34.2318251304317 29.5755480012051 30.3869482841295 33.2798046193675
25.0077560527815 32.8476494052939 23.6305960936157 25.2106013287986 35.0478551145903 39.6257687547487 29.0841670753429 21.5797078945073
35.3122795060247 37.10703604477 28.1284080171475 36.8656491635232 38.3567551082195 21.6198505436154 33.6404832082442 28.8636504540548
24.5356990532098 37.7786279357022 39.5128871518397 29.4173331783284 30.3989085917872 36.2141794913335 35.239489155523 32.9826544857117
38.5074781257296 30.8455991185149 27.2349486200402 26.6984536090982 38.0949352229875 31.9697890583154 24.2632035276831 23.3219835608592
23.7896775637917 36.818022358647 27.1077864189956 38.1403357357239 29.629464105953 29.6900318285675 26.2005897471385 39.7723763759675
24.7798216907433 23.3862754749898 26.0480403056648 39.2742306813769 32.3653607493613 34.6525517651448 36.8256993518874 22.6074601342734
26.4898252540669 22.1592645106123 28.0056271226247 30.7236733508115 36.5849127600565 36.410561334877 36.3788145350096 30.234282031573
22.5733707315015 36.245257124676 26.2735720485843 27.7583924633488 32.0707630054513 34.8020993469961 35.0374240200705 27.1211002316264
21.8936027186981 32.3720532396961 30.0238898186586 24.0044974109178 21.5666152619237 26.6787932584628 28.6829195093826 28.506103416877
25.4458583404488 38.7542304170272 29.181020776614 29.667874987749 38.574122851007 28.3714160120459 34.7475478296322 37.5983408081911
24.0595239845955 37.3039291869596 24.9962118121918 27.8664769779369 22.7575327647379 22.7117731465747 26.3164999898482 24.5450832367387
32.8004003009962 23.6589377205125 31.7533673817239 34.561188219875 27.0505832821525 34.4554545766043 25.3462578978392 22.0729454038522
